timestamp,seed,task,robot_cfg,plan_success,planning_time_s,num_satisfying,execute_success,max_transport_tilt_deg,failure_reason,beaker_xy,flask_xy,poured,final_tilt_deg,final_xy,placed_upright,placed_in_goal,task_success,target_obj,goal_err_mm,aux_check,pour_peak_tilt_deg,pour_lip_err_mm,pour_start_lip_err_mm,pour_lip_height_mm
2026-09-13T13:04:20,10,move,fr5_vgc10,True,25.44,686,True,1.50,,0.5089;0.2089,0.5295;0.3642,False,0.00,0.1611;-0.5934,True,True,True,box,12.9,,,,,
2026-09-13T13:05:52,11,move,fr5_vgc10,True,26.88,744,True,2.17,,0.4470;0.1377,0.4960;0.3186,False,0.00,0.1471;-0.6111,True,True,True,box,11.5,,,,,
2026-09-13T13:07:25,12,move,fr5_vgc10,True,25.57,714,True,2.46,,0.5070;0.1363,0.5196;0.2819,False,0.00,0.1567;-0.5866,True,True,True,box,15.0,,,,,
2026-09-13T13:08:55,13,move,fr5_vgc10,True,25.42,674,True,1.48,,0.5014;0.1250,0.5323;0.3103,False,0.00,0.1332;-0.5910,True,True,True,box,19.1,,,,,
2026-09-13T13:10:28,14,move,fr5_vgc10,True,25.76,709,True,2.14,,0.5162;0.1964,0.4911;0.3563,False,0.00,0.1589;-0.6008,True,True,True,box,8.9,,,,,
2026-09-13T13:11:59,15,move,fr5_vgc10,True,25.83,689,True,2.27,,0.5119;0.1593,0.5314;0.3598,False,0.00,0.1537;-0.6077,True,True,True,box,8.5,,,,,
2026-09-13T13:13:30,16,move,fr5_vgc10,True,26.22,745,True,2.15,,0.5274;0.2102,0.5030;0.3775,False,0.00,0.1408;-0.6113,True,True,True,box,14.6,,,,,
2026-09-13T13:15:09,17,move,fr5_vgc10,True,25.38,688,True,1.91,,0.4828;0.1859,0.4354;0.3071,False,0.00,0.1568;-0.5955,True,True,True,box,8.2,,,,,
2026-09-13T13:16:39,18,move,fr5_vgc10,True,27.75,714,True,2.02,,0.5044;0.1824,0.4461;0.3130,False,0.00,0.1225;-0.5864,True,True,True,box,30.7,,,,,
2026-09-13T13:18:18,19,move,fr5_vgc10,True,27.95,719,True,1.91,,0.5181;0.1786,0.5255;0.3745,False,0.00,0.1391;-0.6013,True,True,True,box,11.0,,,,,
2026-09-13T13:19:51,20,move,fr5_vgc10,True,26.34,748,True,1.80,,0.4499;0.2234,0.4787;0.3457,False,0.00,0.1644;-0.5917,True,True,True,box,16.6,,,,,
2026-09-13T13:21:23,21,move,fr5_vgc10,True,28.58,680,True,1.54,,0.4823;0.1360,0.5014;0.3014,False,0.00,0.1570;-0.5882,True,True,True,box,13.7,,,,,
2026-09-13T13:22:57,22,move,fr5_vgc10,True,25.73,724,True,1.32,,0.5251;0.2084,0.4894;0.3424,False,0.00,0.1409;-0.6099,True,True,True,box,13.4,,,,,
2026-09-13T13:24:27,23,move,fr5_vgc10,True,25.36,698,True,2.19,,0.4602;0.1466,0.4809;0.3232,False,0.00,0.1414;-0.6037,True,True,True,box,9.4,,,,,
2026-09-13T13:25:58,24,move,fr5_vgc10,True,27.84,754,True,2.27,,0.5274;0.1334,0.5159;0.3529,False,0.00,0.1420;-0.6108,True,True,True,box,13.4,,,,,
2026-09-13T13:27:34,25,move,fr5_vgc10,True,28.31,716,True,1.12,,0.5391;0.2034,0.4564;0.3583,False,0.00,0.1550;-0.6112,True,True,True,box,12.3,,,,,
2026-09-13T13:29:08,26,move,fr5_vgc10,True,25.39,711,True,2.00,,0.5034;0.1417,0.4514;0.3323,False,0.00,0.1618;-0.6043,True,True,True,box,12.5,,,,,
2026-09-13T13:30:35,27,move,fr5_vgc10,True,30.03,672,True,2.31,,0.4410;0.1446,0.5282;0.3220,False,0.00,0.1536;-0.6120,True,True,True,box,12.5,,,,,
2026-09-13T13:32:10,28,move,fr5_vgc10,True,25.36,734,True,2.02,,0.5276;0.2198,0.5123;0.3146,False,0.00,0.1636;-0.5920,True,True,True,box,15.8,,,,,
2026-09-13T13:33:40,29,move,fr5_vgc10,True,26.23,698,True,1.77,,0.4794;0.1628,0.4576;0.3605,False,0.00,0.1395;-0.6009,True,True,True,box,10.5,,,,,
