timestamp,seed,task,robot_cfg,plan_success,planning_time_s,num_satisfying,execute_success,max_transport_tilt_deg,failure_reason,beaker_xy,flask_xy,poured,final_tilt_deg,final_xy,placed_upright,placed_in_goal,task_success,target_obj,goal_err_mm,aux_check,pour_peak_tilt_deg,pour_lip_err_mm,pour_start_lip_err_mm,pour_lip_height_mm
2026-09-13T12:25:40,15,move,fr5_vgc10,True,25.98,712,True,2.25,,0.5119;0.1593,0.5314;0.3598,False,0.00,0.1471;-0.6069,True,True,True,box,7.5,,,,,
2026-09-13T12:27:13,16,move,fr5_vgc10,True,26.65,702,True,2.53,,0.5274;0.2102,0.5030;0.3775,False,0.00,0.1330;-0.5885,True,True,True,box,20.5,,,,,
2026-09-13T12:28:48,17,move,fr5_vgc10,True,25.46,699,True,1.84,,0.4828;0.1859,0.4354;0.3071,False,0.00,0.1401;-0.6127,True,True,True,box,16.1,,,,,
2026-09-13T12:30:21,18,move,fr5_vgc10,True,26.88,698,True,2.07,,0.5044;0.1824,0.4461;0.3130,False,0.00,0.1355;-0.5981,True,True,True,box,14.6,,,,,
2026-09-13T12:31:53,19,move,fr5_vgc10,True,28.21,702,True,1.73,,0.5181;0.1786,0.5255;0.3745,False,0.00,0.1407;-0.6012,True,True,True,box,9.3,,,,,
2026-09-13T12:33:28,20,move,fr5_vgc10,True,26.32,741,True,1.81,,0.4499;0.2234,0.4787;0.3457,False,0.00,0.1614;-0.5939,True,True,True,box,12.9,,,,,
2026-09-13T12:34:59,21,move,fr5_vgc10,True,28.53,723,True,2.15,,0.4823;0.1360,0.5014;0.3014,False,0.00,0.1501;-0.6043,True,True,True,box,4.3,,,,,
2026-09-13T12:36:32,22,move,fr5_vgc10,True,25.30,744,True,1.40,,0.5251;0.2085,0.4894;0.3424,False,0.00,0.1583;-0.5821,True,True,True,box,19.8,,,,,
2026-09-13T12:38:01,23,move,fr5_vgc10,True,25.62,697,True,2.21,,0.4602;0.1466,0.4809;0.3232,False,0.00,0.1364;-0.6023,True,True,True,box,13.8,,,,,
2026-09-13T12:39:32,24,move,fr5_vgc10,True,28.32,720,True,2.21,,0.5274;0.1334,0.5159;0.3529,False,0.00,0.1639;-0.6043,True,True,True,box,14.5,,,,,
2026-09-13T12:41:05,25,move,fr5_vgc10,True,28.95,705,True,1.13,,0.5391;0.2034,0.4564;0.3583,False,0.00,0.1525;-0.6112,True,True,True,box,11.5,,,,,
2026-09-13T12:42:38,26,move,fr5_vgc10,True,25.65,680,True,1.85,,0.5034;0.1417,0.4514;0.3323,False,0.00,0.1388;-0.5916,True,True,True,box,14.0,,,,,
2026-09-13T12:44:10,27,move,fr5_vgc10,True,30.07,722,True,2.30,,0.4410;0.1446,0.5282;0.3220,False,0.00,0.1560;-0.6110,True,True,True,box,12.5,,,,,
2026-09-13T12:45:44,28,move,fr5_vgc10,True,25.59,685,True,1.96,,0.5276;0.2198,0.5123;0.3146,False,0.00,0.1644;-0.5944,True,True,True,box,15.5,,,,,
2026-09-13T12:47:14,29,move,fr5_vgc10,True,26.21,698,True,2.29,,0.4794;0.1628,0.4576;0.3605,False,0.00,0.1428;-0.6014,True,True,True,box,7.4,,,,,
