timestamp,seed,task,robot_cfg,plan_success,planning_time_s,num_satisfying,execute_success,max_transport_tilt_deg,failure_reason,beaker_xy,flask_xy,poured,final_tilt_deg,final_xy,placed_upright,placed_in_goal,task_success,target_obj,goal_err_mm,aux_check,pour_peak_tilt_deg,pour_lip_err_mm,pour_start_lip_err_mm,pour_lip_height_mm
2026-09-12T06:54:08,13,transfer,fr5_ag95,True,51.52,474,True,6.85,,0.5014;0.1250,0.5323;0.3103,True,0.00,0.3554;-0.3476,True,True,True,beaker,5.9,,57.27,17.6,47.8,80.9
2026-09-12T07:03:38,14,transfer,fr5_ag95,True,52.10,573,True,2.37,,0.5162;0.1964,0.4911;0.3563,True,0.00,0.3414;-0.3371,True,True,True,beaker,15.5,,34.63,16.3,19.5,158.8
2026-09-12T07:06:41,15,transfer,fr5_ag95,True,51.90,375,True,4.43,,0.5119;0.1593,0.5314;0.3598,True,0.00,0.3380;-0.3382,True,True,True,beaker,16.8,,43.64,27.1,39.1,162.8
2026-09-12T07:09:47,16,transfer,fr5_ag95,True,52.89,499,True,4.70,,0.5275;0.2102,0.5030;0.3775,True,0.00,0.3387;-0.3529,True,True,True,beaker,11.7,,60.88,33.0,12.5,63.8
2026-09-12T07:12:43,17,transfer,fr5_ag95,False,,,False,,set_tamp_env_failed,0.4828;0.1859,0.4354;0.3071,False,,,False,False,False,,,,,,,
2026-09-12T07:14:05,18,transfer,fr5_ag95,True,55.52,338,True,4.19,,0.5044;0.1824,0.4461;0.3130,True,0.00,0.3573;-0.3444,True,True,True,beaker,9.2,,59.03,18.1,44.7,67.4
2026-09-12T07:17:29,19,transfer,fr5_ag95,True,57.25,443,True,2.53,,0.5181;0.1786,0.5255;0.3745,True,0.00,0.3583;-0.3427,True,True,True,beaker,11.0,,59.71,18.9,43.3,61.9
2026-09-12T07:20:35,20,transfer,fr5_ag95,False,164.11,0,False,,plan_no_satisfying,0.4499;0.2234,0.4787;0.3457,False,,,False,False,False,,,,,,,
2026-09-12T07:24:44,21,transfer,fr5_ag95,True,60.22,403,True,5.71,,0.4823;0.1360,0.5014;0.3014,True,0.00,0.3583;-0.3596,True,True,True,beaker,12.7,,58.46,30.9,33.6,80.8
2026-09-12T07:27:55,22,transfer,fr5_ag95,True,156.78,507,True,3.84,,0.5252;0.2084,0.4894;0.3424,True,0.00,0.3467;-0.3433,True,True,True,beaker,7.5,,58.79,6.4,29.3,75.1
2026-09-12T07:32:36,23,transfer,fr5_ag95,True,105.38,549,True,3.24,,0.4602;0.1466,0.4809;0.3232,True,0.00,0.3483;-0.3382,True,True,True,beaker,11.9,,51.22,7.7,34.3,107.9
2026-09-12T07:36:27,24,transfer,fr5_ag95,True,56.47,363,True,2.89,,0.5274;0.1334,0.5159;0.3529,True,0.00,0.3566;-0.3418,True,True,True,beaker,10.5,,37.98,68.2,29.4,163.7
2026-09-12T07:39:36,25,transfer,fr5_ag95,True,119.11,532,True,2.68,,0.5391;0.2034,0.4564;0.3583,True,0.00,0.3333;-0.3342,True,True,True,beaker,23.0,,58.56,10.9,33.3,78.3
2026-09-12T07:43:36,26,transfer,fr5_ag95,True,52.06,514,True,2.57,,0.5034;0.1417,0.4514;0.3323,True,0.00,0.3417;-0.3420,True,True,True,beaker,11.5,,52.17,18.4,4.6,94.1
2026-09-12T07:46:33,27,transfer,fr5_ag95,True,60.77,361,True,4.89,,0.4410;0.1446,0.5282;0.3220,True,0.00,0.3578;-0.3345,True,True,True,beaker,17.4,,58.11,16.5,52.2,74.5
2026-09-12T07:49:41,28,transfer,fr5_ag95,False,2.28,0,False,,plan_no_satisfying,0.5276;0.2198,0.5123;0.3146,False,,,False,False,False,,,,,,,
2026-09-12T07:51:08,29,transfer,fr5_ag95,True,53.81,419,True,5.98,,0.4794;0.1628,0.4576;0.3605,True,0.00,0.3561;-0.3396,True,True,True,beaker,12.0,,61.00,17.8,25.5,76.0
