timestamp,seed,task,planner,robot,plan_success,planning_time_s,failure_reason,beaker_xy,flask_xy,max_time_s,planner_seed
2026-09-13T11:56:12,27,move,pddlstream,fr5_vgc10_pb,1,0.09069991507567465,,0.4410;0.1446,0.5282;0.3220,180.0,1
2026-09-13T11:56:12,28,move,pddlstream,fr5_vgc10_pb,1,0.08936400897800922,,0.5276;0.2198,0.5123;0.3146,180.0,1
2026-09-13T11:56:13,29,move,pddlstream,fr5_vgc10_pb,1,0.16966071096248925,,0.4794;0.1628,0.4577;0.3605,180.0,1
2026-09-13T11:56:13,0,move,pddlstream,fr5_vgc10_pb,1,0.15143951890058815,,0.5007;0.1977,0.5273;0.3632,180.0,2
2026-09-13T11:56:13,1,move,pddlstream,fr5_vgc10_pb,1,0.210131746949628,,0.5228;0.1657,0.4366;0.3570,180.0,2
2026-09-13T11:56:14,2,move,pddlstream,fr5_vgc10_pb,1,0.22227252996526659,,0.4588;0.1303,0.4996;0.3379,180.0,2
2026-09-13T11:56:14,3,move,pddlstream,fr5_vgc10_pb,1,0.0969123940449208,,0.4879;0.1407,0.4452;0.3208,180.0,2
2026-09-13T11:56:14,4,move,pddlstream,fr5_vgc10_pb,1,0.2083717060741037,,0.5202;0.1422,0.4882;0.3719,180.0,2
2026-09-13T11:56:14,5,move,pddlstream,fr5_vgc10_pb,1,0.10536800511181355,,0.4808;0.1293,0.5337;0.3469,180.0,2
2026-09-13T11:56:14,6,move,pddlstream,fr5_vgc10_pb,1,0.09088876796886325,,0.5074;0.1577,0.4461;0.2868,180.0,2
2026-09-13T11:56:15,7,move,pddlstream,fr5_vgc10_pb,1,0.7086786481086165,,0.4405;0.2069,0.4806;0.3120,180.0,2
2026-09-13T11:56:15,8,move,pddlstream,fr5_vgc10_pb,1,0.07024973817169666,,0.4838;0.1620,0.4817;0.3058,180.0,2
2026-09-13T11:56:15,9,move,pddlstream,fr5_vgc10_pb,1,0.1385940599720925,,0.5260;0.2166,0.4776;0.3302,180.0,2
2026-09-13T11:56:16,10,move,pddlstream,fr5_vgc10_pb,1,0.1023340520914644,,0.5089;0.2089,0.5295;0.3642,180.0,2
2026-09-13T11:56:16,11,move,pddlstream,fr5_vgc10_pb,1,0.06505996990017593,,0.4470;0.1377,0.4960;0.3186,180.0,2
2026-09-13T11:56:16,12,move,pddlstream,fr5_vgc10_pb,1,0.15465553593821824,,0.5070;0.1363,0.5196;0.2819,180.0,2
2026-09-13T11:56:16,13,move,pddlstream,fr5_vgc10_pb,1,0.1290733078494668,,0.5014;0.1250,0.5323;0.3103,180.0,2
2026-09-13T11:56:16,14,move,pddlstream,fr5_vgc10_pb,1,0.23880496597848833,,0.5162;0.1964,0.4911;0.3563,180.0,2
